Agent Number,Epsilon,Trendsetter %,Beta,Weight,Trial,Percent of A,Percent of B
81,0.2,8,0.1,"[1, 0, 0]",2,100.0,0.0
81,0.2,8,0.1,"[1, 0, 0]",3,100.0,0.0
81,0.2,8,0.1,"[1, 0, 0]",4,100.0,0.0
81,0.2,8,0.1,"[1, 0, 0]",5,100.0,0.0
81,0.2,8,0.1,"[0, 1, 0]",1,82.71604938271605,17.28395061728395
81,0.2,8,0.1,"[0, 1, 0]",2,79.01234567901234,20.98765432098765
81,0.2,8,0.1,"[0, 1, 0]",3,83.9506172839506,16.049382716049383
81,0.2,8,0.1,"[0, 1, 0]",4,83.9506172839506,16.049382716049383
81,0.2,8,0.1,"[0, 1, 0]",5,86.41975308641975,13.580246913580247
81,0.2,8,0.1,"[0, 0, 1]",1,53.086419753086425,46.913580246913575
81,0.2,8,0.1,"[0, 0, 1]",2,51.85185185185185,48.148148148148145
81,0.2,8,0.1,"[0, 0, 1]",3,48.148148148148145,51.85185185185185
81,0.2,8,0.1,"[0, 0, 1]",4,55.55555555555556,44.44444444444444
81,0.2,8,0.1,"[0, 0, 1]",5,54.32098765432099,45.67901234567901
81,0.2,8,0.2,"[1, 0, 0]",1,100.0,0.0
81,0.2,8,0.2,"[1, 0, 0]",2,100.0,0.0
81,0.2,8,0.2,"[1, 0, 0]",3,100.0,0.0
81,0.2,8,0.2,"[1, 0, 0]",4,100.0,0.0
81,0.2,8,0.2,"[1, 0, 0]",5,100.0,0.0
81,0.2,8,0.2,"[0, 1, 0]",1,85.18518518518519,14.814814814814813
81,0.2,8,0.2,"[0, 1, 0]",2,72.8395061728395,27.160493827160494
81,0.2,8,0.2,"[0, 1, 0]",3,81.48148148148148,18.51851851851852
81,0.2,8,0.2,"[0, 1, 0]",4,86.41975308641975,13.580246913580247
81,0.2,8,0.2,"[0, 1, 0]",5,82.71604938271605,17.28395061728395
81,0.2,8,0.2,"[0, 0, 1]",1,100.0,0.0
81,0.2,8,0.2,"[0, 0, 1]",2,100.0,0.0
81,0.2,8,0.2,"[0, 0, 1]",3,100.0,0.0
81,0.2,8,0.2,"[0, 0, 1]",4,100.0,0.0
81,0.2,8,0.2,"[0, 0, 1]",5,100.0,0.0
81,0.2,8,0.3,"[1, 0, 0]",1,100.0,0.0
81,0.2,8,0.3,"[1, 0, 0]",2,100.0,0.0
81,0.2,8,0.3,"[1, 0, 0]",3,100.0,0.0
81,0.2,8,0.3,"[1, 0, 0]",4,100.0,0.0
81,0.2,8,0.3,"[1, 0, 0]",5,100.0,0.0
81,0.2,8,0.3,"[0, 1, 0]",1,81.48148148148148,18.51851851851852
81,0.2,8,0.3,"[0, 1, 0]",2,81.48148148148148,18.51851851851852
81,0.2,8,0.3,"[0, 1, 0]",3,86.41975308641975,13.580246913580247
81,0.2,8,0.3,"[0, 1, 0]",4,82.71604938271605,17.28395061728395
81,0.2,8,0.3,"[0, 1, 0]",5,83.9506172839506,16.049382716049383
81,0.2,8,0.3,"[0, 0, 1]",1,100.0,0.0
81,0.2,8,0.3,"[0, 0, 1]",2,100.0,0.0
81,0.2,8,0.3,"[0, 0, 1]",3,100.0,0.0
81,0.2,8,0.3,"[0, 0, 1]",4,44.44444444444444,55.55555555555556
81,0.2,8,0.3,"[0, 0, 1]",5,100.0,0.0
81,0.2,8,0.4,"[1, 0, 0]",1,100.0,0.0
81,0.2,8,0.4,"[1, 0, 0]",2,100.0,0.0
81,0.2,8,0.4,"[1, 0, 0]",3,100.0,0.0
81,0.2,8,0.4,"[1, 0, 0]",4,100.0,0.0
81,0.2,8,0.4,"[1, 0, 0]",5,100.0,0.0
81,0.2,8,0.4,"[0, 1, 0]",1,80.24691358024691,19.753086419753085
81,0.2,8,0.4,"[0, 1, 0]",2,80.24691358024691,19.753086419753085
81,0.2,8,0.4,"[0, 1, 0]",3,82.71604938271605,17.28395061728395
81,0.2,8,0.4,"[0, 1, 0]",4,77.77777777777779,22.22222222222222
81,0.2,8,0.4,"[0, 1, 0]",5,72.8395061728395,27.160493827160494
81,0.2,8,0.4,"[0, 0, 1]",1,100.0,0.0
81,0.2,8,0.4,"[0, 0, 1]",2,100.0,0.0
81,0.2,8,0.4,"[0, 0, 1]",3,100.0,0.0
81,0.2,8,0.4,"[0, 0, 1]",4,100.0,0.0
81,0.2,8,0.4,"[0, 0, 1]",5,100.0,0.0
81,0.2,8,0.5,"[1, 0, 0]",1,100.0,0.0
81,0.2,8,0.5,"[1, 0, 0]",2,100.0,0.0
81,0.2,8,0.5,"[1, 0, 0]",3,100.0,0.0
81,0.2,8,0.5,"[1, 0, 0]",4,100.0,0.0
81,0.2,8,0.5,"[1, 0, 0]",5,100.0,0.0
81,0.2,8,0.5,"[0, 1, 0]",1,81.48148148148148,18.51851851851852
81,0.2,8,0.5,"[0, 1, 0]",2,77.77777777777779,22.22222222222222
81,0.2,8,0.5,"[0, 1, 0]",3,86.41975308641975,13.580246913580247
81,0.2,8,0.5,"[0, 1, 0]",4,82.71604938271605,17.28395061728395
81,0.2,8,0.5,"[0, 1, 0]",5,87.65432098765432,12.345679012345679
81,0.2,8,0.5,"[0, 0, 1]",1,100.0,0.0
81,0.2,8,0.5,"[0, 0, 1]",2,100.0,0.0
81,0.2,8,0.5,"[0, 0, 1]",3,100.0,0.0
81,0.2,8,0.5,"[0, 0, 1]",4,100.0,0.0
81,0.2,8,0.5,"[0, 0, 1]",5,100.0,0.0
81,0.2,10,0.1,"[1, 0, 0]",1,100.0,0.0
81,0.2,10,0.1,"[1, 0, 0]",2,100.0,0.0
81,0.2,10,0.1,"[1, 0, 0]",3,100.0,0.0
81,0.2,10,0.1,"[1, 0, 0]",4,100.0,0.0
81,0.2,10,0.1,"[1, 0, 0]",5,100.0,0.0
81,0.2,10,0.1,"[0, 1, 0]",1,77.77777777777779,22.22222222222222
81,0.2,10,0.1,"[0, 1, 0]",2,75.30864197530865,24.691358024691358
81,0.2,10,0.1,"[0, 1, 0]",3,85.18518518518519,14.814814814814813
81,0.2,10,0.1,"[0, 1, 0]",4,80.24691358024691,19.753086419753085
81,0.2,10,0.1,"[0, 1, 0]",5,77.77777777777779,22.22222222222222
81,0.2,10,0.1,"[0, 0, 1]",1,60.49382716049383,39.50617283950617
81,0.2,10,0.1,"[0, 0, 1]",2,45.67901234567901,54.32098765432099
81,0.2,10,0.1,"[0, 0, 1]",3,48.148148148148145,51.85185185185185
81,0.2,10,0.1,"[0, 0, 1]",4,48.148148148148145,51.85185185185185
81,0.2,10,0.1,"[0, 0, 1]",5,40.74074074074074,59.25925925925925
81,0.2,10,0.2,"[1, 0, 0]",1,100.0,0.0
81,0.2,10,0.2,"[1, 0, 0]",2,100.0,0.0
81,0.2,10,0.2,"[1, 0, 0]",3,100.0,0.0
81,0.2,10,0.2,"[1, 0, 0]",4,100.0,0.0
81,0.2,10,0.2,"[1, 0, 0]",5,100.0,0.0
81,0.2,10,0.2,"[0, 1, 0]",1,75.30864197530865,24.691358024691358
81,0.2,10,0.2,"[0, 1, 0]",2,76.5432098765432,23.456790123456788
81,0.2,10,0.2,"[0, 1, 0]",3,79.01234567901234,20.98765432098765
81,0.2,10,0.2,"[0, 1, 0]",4,77.77777777777779,22.22222222222222
81,0.2,10,0.2,"[0, 1, 0]",5,71.60493827160494,28.39506172839506
81,0.2,10,0.2,"[0, 0, 1]",1,100.0,0.0
81,0.2,10,0.2,"[0, 0, 1]",2,100.0,0.0
81,0.2,10,0.2,"[0, 0, 1]",3,100.0,0.0
81,0.2,10,0.2,"[0, 0, 1]",4,100.0,0.0
81,0.2,10,0.2,"[0, 0, 1]",5,100.0,0.0
81,0.2,10,0.3,"[1, 0, 0]",1,100.0,0.0
81,0.2,10,0.3,"[1, 0, 0]",2,100.0,0.0
81,0.2,10,0.3,"[1, 0, 0]",3,100.0,0.0
81,0.2,10,0.3,"[1, 0, 0]",4,100.0,0.0
81,0.2,10,0.3,"[1, 0, 0]",5,100.0,0.0
81,0.2,10,0.3,"[0, 1, 0]",1,77.77777777777779,22.22222222222222
81,0.2,10,0.3,"[0, 1, 0]",2,85.18518518518519,14.814814814814813
81,0.2,10,0.3,"[0, 1, 0]",3,77.77777777777779,22.22222222222222
81,0.2,10,0.3,"[0, 1, 0]",4,82.71604938271605,17.28395061728395
81,0.2,10,0.3,"[0, 1, 0]",5,74.07407407407408,25.925925925925924
81,0.2,10,0.3,"[0, 0, 1]",1,100.0,0.0
81,0.2,10,0.3,"[0, 0, 1]",2,0.0,100.0
81,0.2,10,0.3,"[0, 0, 1]",3,100.0,0.0
81,0.2,10,0.3,"[0, 0, 1]",4,100.0,0.0
81,0.2,10,0.3,"[0, 0, 1]",5,100.0,0.0
81,0.2,10,0.4,"[1, 0, 0]",1,100.0,0.0
81,0.2,10,0.4,"[1, 0, 0]",2,100.0,0.0
81,0.2,10,0.4,"[1, 0, 0]",3,100.0,0.0
81,0.2,10,0.4,"[1, 0, 0]",4,100.0,0.0
81,0.2,10,0.4,"[1, 0, 0]",5,100.0,0.0
81,0.2,10,0.4,"[0, 1, 0]",1,76.5432098765432,23.456790123456788
81,0.2,10,0.4,"[0, 1, 0]",2,77.77777777777779,22.22222222222222
81,0.2,10,0.4,"[0, 1, 0]",3,76.5432098765432,23.456790123456788
81,0.2,10,0.4,"[0, 1, 0]",4,83.9506172839506,16.049382716049383
81,0.2,10,0.4,"[0, 1, 0]",5,79.01234567901234,20.98765432098765
81,0.2,10,0.4,"[0, 0, 1]",1,100.0,0.0
81,0.2,10,0.4,"[0, 0, 1]",2,100.0,0.0
81,0.2,10,0.4,"[0, 0, 1]",3,100.0,0.0
81,0.2,10,0.4,"[0, 0, 1]",4,100.0,0.0
81,0.2,10,0.4,"[0, 0, 1]",5,100.0,0.0
81,0.2,10,0.5,"[1, 0, 0]",1,100.0,0.0
81,0.2,10,0.5,"[1, 0, 0]",2,100.0,0.0
81,0.2,10,0.5,"[1, 0, 0]",3,100.0,0.0
81,0.2,10,0.5,"[1, 0, 0]",4,100.0,0.0
81,0.2,10,0.5,"[1, 0, 0]",5,100.0,0.0
81,0.2,10,0.5,"[0, 1, 0]",1,81.48148148148148,18.51851851851852
81,0.2,10,0.5,"[0, 1, 0]",2,77.77777777777779,22.22222222222222
81,0.2,10,0.5,"[0, 1, 0]",3,85.18518518518519,14.814814814814813
81,0.2,10,0.5,"[0, 1, 0]",4,76.5432098765432,23.456790123456788
81,0.2,10,0.5,"[0, 1, 0]",5,80.24691358024691,19.753086419753085
81,0.2,10,0.5,"[0, 0, 1]",1,100.0,0.0
81,0.2,10,0.5,"[0, 0, 1]",2,100.0,0.0
81,0.2,10,0.5,"[0, 0, 1]",3,100.0,0.0
81,0.2,10,0.5,"[0, 0, 1]",4,100.0,0.0
81,0.2,10,0.5,"[0, 0, 1]",5,100.0,0.0
100,0.05,2,0.1,"[1, 0, 0]",1,100.0,0.0
100,0.05,2,0.1,"[1, 0, 0]",2,100.0,0.0
100,0.05,2,0.1,"[1, 0, 0]",3,100.0,0.0
100,0.05,2,0.1,"[1, 0, 0]",4,100.0,0.0
100,0.05,2,0.1,"[1, 0, 0]",5,100.0,0.0
100,0.05,2,0.1,"[0, 1, 0]",1,96.0,4.0
100,0.05,2,0.1,"[0, 1, 0]",2,95.0,5.0
100,0.05,2,0.1,"[0, 1, 0]",3,97.0,3.0
100,0.05,2,0.1,"[0, 1, 0]",4,97.0,3.0
100,0.05,2,0.1,"[0, 1, 0]",5,95.0,5.0
100,0.05,2,0.1,"[0, 0, 1]",1,100.0,0.0
100,0.05,2,0.1,"[0, 0, 1]",2,100.0,0.0
100,0.05,2,0.1,"[0, 0, 1]",3,100.0,0.0
100,0.05,2,0.1,"[0, 0, 1]",4,100.0,0.0
100,0.05,2,0.1,"[0, 0, 1]",5,100.0,0.0
100,0.05,2,0.2,"[1, 0, 0]",1,100.0,0.0
100,0.05,2,0.2,"[1, 0, 0]",2,100.0,0.0
100,0.05,2,0.2,"[1, 0, 0]",3,100.0,0.0
100,0.05,2,0.2,"[1, 0, 0]",4,100.0,0.0
100,0.05,2,0.2,"[1, 0, 0]",5,100.0,0.0
100,0.05,2,0.2,"[0, 1, 0]",1,96.0,4.0
100,0.05,2,0.2,"[0, 1, 0]",2,93.0,7.000000000000001
100,0.05,2,0.2,"[0, 1, 0]",3,96.0,4.0
100,0.05,2,0.2,"[0, 1, 0]",4,93.0,7.000000000000001
100,0.05,2,0.2,"[0, 1, 0]",5,94.0,6.0
100,0.05,2,0.2,"[0, 0, 1]",1,100.0,0.0
100,0.05,2,0.2,"[0, 0, 1]",2,100.0,0.0
100,0.05,2,0.2,"[0, 0, 1]",3,100.0,0.0
100,0.05,2,0.2,"[0, 0, 1]",4,100.0,0.0
100,0.05,2,0.2,"[0, 0, 1]",5,100.0,0.0
100,0.05,2,0.3,"[1, 0, 0]",1,100.0,0.0
100,0.05,2,0.3,"[1, 0, 0]",2,100.0,0.0
100,0.05,2,0.3,"[1, 0, 0]",3,100.0,0.0
100,0.05,2,0.3,"[1, 0, 0]",4,100.0,0.0
100,0.05,2,0.3,"[1, 0, 0]",5,100.0,0.0
100,0.05,2,0.3,"[0, 1, 0]",1,95.0,5.0
100,0.05,2,0.3,"[0, 1, 0]",2,95.0,5.0
100,0.05,2,0.3,"[0, 1, 0]",3,95.0,5.0
100,0.05,2,0.3,"[0, 1, 0]",4,96.0,4.0
100,0.05,2,0.3,"[0, 1, 0]",5,96.0,4.0
100,0.05,2,0.3,"[0, 0, 1]",1,100.0,0.0
100,0.05,2,0.3,"[0, 0, 1]",2,100.0,0.0
100,0.05,2,0.3,"[0, 0, 1]",3,100.0,0.0
100,0.05,2,0.3,"[0, 0, 1]",4,100.0,0.0
100,0.05,2,0.3,"[0, 0, 1]",5,100.0,0.0
100,0.05,2,0.4,"[1, 0, 0]",1,100.0,0.0
100,0.05,2,0.4,"[1, 0, 0]",2,100.0,0.0
100,0.05,2,0.4,"[1, 0, 0]",3,100.0,0.0
100,0.05,2,0.4,"[1, 0, 0]",4,100.0,0.0
100,0.05,2,0.4,"[1, 0, 0]",5,100.0,0.0
100,0.05,2,0.4,"[0, 1, 0]",1,93.0,7.000000000000001
100,0.05,2,0.4,"[0, 1, 0]",2,94.0,6.0
100,0.05,2,0.4,"[0, 1, 0]",3,94.0,6.0
100,0.05,2,0.4,"[0, 1, 0]",4,97.0,3.0
100,0.05,2,0.4,"[0, 1, 0]",5,94.0,6.0
100,0.05,2,0.4,"[0, 0, 1]",1,100.0,0.0
100,0.05,2,0.4,"[0, 0, 1]",2,100.0,0.0
100,0.05,2,0.4,"[0, 0, 1]",3,100.0,0.0
100,0.05,2,0.4,"[0, 0, 1]",4,100.0,0.0
100,0.05,2,0.4,"[0, 0, 1]",5,100.0,0.0
100,0.05,2,0.5,"[1, 0, 0]",1,100.0,0.0
100,0.05,2,0.5,"[1, 0, 0]",2,100.0,0.0
100,0.05,2,0.5,"[1, 0, 0]",3,100.0,0.0
100,0.05,2,0.5,"[1, 0, 0]",4,100.0,0.0
100,0.05,2,0.5,"[1, 0, 0]",5,100.0,0.0
100,0.05,2,0.5,"[0, 1, 0]",1,95.0,5.0
100,0.05,2,0.5,"[0, 1, 0]",2,97.0,3.0
100,0.05,2,0.5,"[0, 1, 0]",3,94.0,6.0
100,0.05,2,0.5,"[0, 1, 0]",4,95.0,5.0
100,0.05,2,0.5,"[0, 1, 0]",5,93.0,7.000000000000001
100,0.05,2,0.5,"[0, 0, 1]",1,100.0,0.0
100,0.05,2,0.5,"[0, 0, 1]",2,100.0,0.0
100,0.05,2,0.5,"[0, 0, 1]",3,100.0,0.0
100,0.05,2,0.5,"[0, 0, 1]",4,100.0,0.0
100,0.05,2,0.5,"[0, 0, 1]",5,100.0,0.0
100,0.05,4,0.1,"[1, 0, 0]",1,100.0,0.0
100,0.05,4,0.1,"[1, 0, 0]",2,100.0,0.0
100,0.05,4,0.1,"[1, 0, 0]",3,100.0,0.0
100,0.05,4,0.1,"[1, 0, 0]",4,100.0,0.0
100,0.05,4,0.1,"[1, 0, 0]",5,100.0,0.0
100,0.05,4,0.1,"[0, 1, 0]",1,95.0,5.0
100,0.05,4,0.1,"[0, 1, 0]",2,94.0,6.0
100,0.05,4,0.1,"[0, 1, 0]",3,93.0,7.000000000000001
100,0.05,4,0.1,"[0, 1, 0]",4,95.0,5.0
100,0.05,4,0.1,"[0, 1, 0]",5,95.0,5.0
100,0.05,4,0.1,"[0, 0, 1]",1,100.0,0.0
100,0.05,4,0.1,"[0, 0, 1]",2,100.0,0.0
100,0.05,4,0.1,"[0, 0, 1]",3,100.0,0.0
100,0.05,4,0.1,"[0, 0, 1]",4,100.0,0.0
100,0.05,4,0.1,"[0, 0, 1]",5,100.0,0.0
100,0.05,4,0.2,"[1, 0, 0]",1,100.0,0.0
100,0.05,4,0.2,"[1, 0, 0]",2,100.0,0.0
100,0.05,4,0.2,"[1, 0, 0]",3,100.0,0.0
100,0.05,4,0.2,"[1, 0, 0]",4,100.0,0.0
100,0.05,4,0.2,"[1, 0, 0]",5,100.0,0.0
100,0.05,4,0.2,"[0, 1, 0]",1,93.0,7.000000000000001
100,0.05,4,0.2,"[0, 1, 0]",2,95.0,5.0
100,0.05,4,0.2,"[0, 1, 0]",3,92.0,8.0
100,0.05,4,0.2,"[0, 1, 0]",4,91.0,9.0
100,0.05,4,0.2,"[0, 1, 0]",5,93.0,7.000000000000001
100,0.05,4,0.2,"[0, 0, 1]",1,100.0,0.0
100,0.05,4,0.2,"[0, 0, 1]",2,100.0,0.0
100,0.05,4,0.2,"[0, 0, 1]",3,100.0,0.0
100,0.05,4,0.2,"[0, 0, 1]",4,100.0,0.0
100,0.05,4,0.2,"[0, 0, 1]",5,100.0,0.0
100,0.05,4,0.3,"[1, 0, 0]",1,100.0,0.0
100,0.05,4,0.3,"[1, 0, 0]",2,100.0,0.0
100,0.05,4,0.3,"[1, 0, 0]",3,100.0,0.0
100,0.05,4,0.3,"[1, 0, 0]",4,100.0,0.0
100,0.05,4,0.3,"[1, 0, 0]",5,100.0,0.0
100,0.05,4,0.3,"[0, 1, 0]",1,92.0,8.0
100,0.05,4,0.3,"[0, 1, 0]",2,93.0,7.000000000000001
100,0.05,4,0.3,"[0, 1, 0]",3,93.0,7.000000000000001
100,0.05,4,0.3,"[0, 1, 0]",4,92.0,8.0
100,0.05,4,0.3,"[0, 1, 0]",5,91.0,9.0
100,0.05,4,0.3,"[0, 0, 1]",1,100.0,0.0
100,0.05,4,0.3,"[0, 0, 1]",2,100.0,0.0
100,0.05,4,0.3,"[0, 0, 1]",3,100.0,0.0
100,0.05,4,0.3,"[0, 0, 1]",4,100.0,0.0
100,0.05,4,0.3,"[0, 0, 1]",5,100.0,0.0
100,0.05,4,0.4,"[1, 0, 0]",1,100.0,0.0
100,0.05,4,0.4,"[1, 0, 0]",2,100.0,0.0
100,0.05,4,0.4,"[1, 0, 0]",3,100.0,0.0
100,0.05,4,0.4,"[1, 0, 0]",4,100.0,0.0
100,0.05,4,0.4,"[1, 0, 0]",5,100.0,0.0
100,0.05,4,0.4,"[0, 1, 0]",1,95.0,5.0
100,0.05,4,0.4,"[0, 1, 0]",2,92.0,8.0
100,0.05,4,0.4,"[0, 1, 0]",3,95.0,5.0
100,0.05,4,0.4,"[0, 1, 0]",4,95.0,5.0
100,0.05,4,0.4,"[0, 1, 0]",5,91.0,9.0
100,0.05,4,0.4,"[0, 0, 1]",1,100.0,0.0
100,0.05,4,0.4,"[0, 0, 1]",2,100.0,0.0
100,0.05,4,0.4,"[0, 0, 1]",3,100.0,0.0
100,0.05,4,0.4,"[0, 0, 1]",4,0.0,100.0
100,0.05,4,0.4,"[0, 0, 1]",5,100.0,0.0
100,0.05,4,0.5,"[1, 0, 0]",1,100.0,0.0
100,0.05,4,0.5,"[1, 0, 0]",2,100.0,0.0
100,0.05,4,0.5,"[1, 0, 0]",3,100.0,0.0
100,0.05,4,0.5,"[1, 0, 0]",4,100.0,0.0
100,0.05,4,0.5,"[1, 0, 0]",5,100.0,0.0
100,0.05,4,0.5,"[0, 1, 0]",1,95.0,5.0
100,0.05,4,0.5,"[0, 1, 0]",2,92.0,8.0
100,0.05,4,0.5,"[0, 1, 0]",3,91.0,9.0
100,0.05,4,0.5,"[0, 1, 0]",4,95.0,5.0
100,0.05,4,0.5,"[0, 1, 0]",5,90.0,10.0
100,0.05,4,0.5,"[0, 0, 1]",1,100.0,0.0
100,0.05,4,0.5,"[0, 0, 1]",2,100.0,0.0
100,0.05,4,0.5,"[0, 0, 1]",3,100.0,0.0
100,0.05,4,0.5,"[0, 0, 1]",4,100.0,0.0
100,0.05,4,0.5,"[0, 0, 1]",5,100.0,0.0
100,0.05,6,0.1,"[1, 0, 0]",1,100.0,0.0
100,0.05,6,0.1,"[1, 0, 0]",2,100.0,0.0
100,0.05,6,0.1,"[1, 0, 0]",3,100.0,0.0
100,0.05,6,0.1,"[1, 0, 0]",4,100.0,0.0
100,0.05,6,0.1,"[1, 0, 0]",5,100.0,0.0
100,0.05,6,0.1,"[0, 1, 0]",1,90.0,10.0
100,0.05,6,0.1,"[0, 1, 0]",2,91.0,9.0
100,0.05,6,0.1,"[0, 1, 0]",3,93.0,7.000000000000001
100,0.05,6,0.1,"[0, 1, 0]",4,86.0,14.000000000000002
100,0.05,6,0.1,"[0, 1, 0]",5,90.0,10.0
100,0.05,6,0.1,"[0, 0, 1]",1,100.0,0.0
100,0.05,6,0.1,"[0, 0, 1]",2,100.0,0.0
100,0.05,6,0.1,"[0, 0, 1]",3,100.0,0.0
100,0.05,6,0.1,"[0, 0, 1]",4,100.0,0.0
100,0.05,6,0.1,"[0, 0, 1]",5,100.0,0.0
100,0.05,6,0.2,"[1, 0, 0]",1,100.0,0.0
100,0.05,6,0.2,"[1, 0, 0]",2,100.0,0.0
100,0.05,6,0.2,"[1, 0, 0]",3,100.0,0.0
100,0.05,6,0.2,"[1, 0, 0]",4,100.0,0.0
100,0.05,6,0.2,"[1, 0, 0]",5,100.0,0.0
100,0.05,6,0.2,"[0, 1, 0]",1,89.0,11.0
100,0.05,6,0.2,"[0, 1, 0]",2,90.0,10.0
100,0.05,6,0.2,"[0, 1, 0]",3,92.0,8.0
100,0.05,6,0.2,"[0, 1, 0]",4,93.0,7.000000000000001
100,0.05,6,0.2,"[0, 1, 0]",5,94.0,6.0
100,0.05,6,0.2,"[0, 0, 1]",1,100.0,0.0
100,0.05,6,0.2,"[0, 0, 1]",2,100.0,0.0
100,0.05,6,0.2,"[0, 0, 1]",3,100.0,0.0
100,0.05,6,0.2,"[0, 0, 1]",4,100.0,0.0
100,0.05,6,0.2,"[0, 0, 1]",5,100.0,0.0
100,0.05,6,0.3,"[1, 0, 0]",1,100.0,0.0
100,0.05,6,0.3,"[1, 0, 0]",2,100.0,0.0
100,0.05,6,0.3,"[1, 0, 0]",3,100.0,0.0
100,0.05,6,0.3,"[1, 0, 0]",4,100.0,0.0
100,0.05,6,0.3,"[1, 0, 0]",5,100.0,0.0
100,0.05,6,0.3,"[0, 1, 0]",1,94.0,6.0
100,0.05,6,0.3,"[0, 1, 0]",2,91.0,9.0
100,0.05,6,0.3,"[0, 1, 0]",3,89.0,11.0
100,0.05,6,0.3,"[0, 1, 0]",4,91.0,9.0
100,0.05,6,0.3,"[0, 1, 0]",5,93.0,7.000000000000001
100,0.05,6,0.3,"[0, 0, 1]",1,100.0,0.0
100,0.05,6,0.3,"[0, 0, 1]",2,100.0,0.0
100,0.05,6,0.3,"[0, 0, 1]",3,100.0,0.0
100,0.05,6,0.3,"[0, 0, 1]",4,100.0,0.0
100,0.05,6,0.3,"[0, 0, 1]",5,100.0,0.0
100,0.05,6,0.4,"[1, 0, 0]",1,100.0,0.0
100,0.05,6,0.4,"[1, 0, 0]",2,100.0,0.0
100,0.05,6,0.4,"[1, 0, 0]",3,100.0,0.0
100,0.05,6,0.4,"[1, 0, 0]",4,100.0,0.0
100,0.05,6,0.4,"[1, 0, 0]",5,100.0,0.0
100,0.05,6,0.4,"[0, 1, 0]",1,91.0,9.0
100,0.05,6,0.4,"[0, 1, 0]",2,93.0,7.000000000000001
100,0.05,6,0.4,"[0, 1, 0]",3,91.0,9.0
100,0.05,6,0.4,"[0, 1, 0]",4,93.0,7.000000000000001
100,0.05,6,0.4,"[0, 1, 0]",5,90.0,10.0
100,0.05,6,0.4,"[0, 0, 1]",1,100.0,0.0
100,0.05,6,0.4,"[0, 0, 1]",2,100.0,0.0
100,0.05,6,0.4,"[0, 0, 1]",3,100.0,0.0
100,0.05,6,0.4,"[0, 0, 1]",4,100.0,0.0
100,0.05,6,0.4,"[0, 0, 1]",5,100.0,0.0
100,0.05,6,0.5,"[1, 0, 0]",1,100.0,0.0
100,0.05,6,0.5,"[1, 0, 0]",2,100.0,0.0
100,0.05,6,0.5,"[1, 0, 0]",3,100.0,0.0
100,0.05,6,0.5,"[1, 0, 0]",4,100.0,0.0
100,0.05,6,0.5,"[1, 0, 0]",5,100.0,0.0
100,0.05,6,0.5,"[0, 1, 0]",1,91.0,9.0
100,0.05,6,0.5,"[0, 1, 0]",2,92.0,8.0
100,0.05,6,0.5,"[0, 1, 0]",3,93.0,7.000000000000001
100,0.05,6,0.5,"[0, 1, 0]",4,93.0,7.000000000000001
100,0.05,6,0.5,"[0, 1, 0]",5,88.0,12.0
100,0.05,6,0.5,"[0, 0, 1]",1,100.0,0.0
100,0.05,6,0.5,"[0, 0, 1]",2,100.0,0.0
100,0.05,6,0.5,"[0, 0, 1]",3,100.0,0.0
100,0.05,6,0.5,"[0, 0, 1]",4,100.0,0.0
100,0.05,6,0.5,"[0, 0, 1]",5,100.0,0.0
100,0.05,8,0.1,"[1, 0, 0]",1,100.0,0.0
100,0.05,8,0.1,"[1, 0, 0]",2,100.0,0.0
100,0.05,8,0.1,"[1, 0, 0]",3,100.0,0.0
100,0.05,8,0.1,"[1, 0, 0]",4,100.0,0.0
100,0.05,8,0.1,"[1, 0, 0]",5,100.0,0.0
100,0.05,8,0.1,"[0, 1, 0]",1,90.0,10.0
100,0.05,8,0.1,"[0, 1, 0]",2,91.0,9.0
100,0.05,8,0.1,"[0, 1, 0]",3,90.0,10.0
100,0.05,8,0.1,"[0, 1, 0]",4,90.0,10.0
100,0.05,8,0.1,"[0, 1, 0]",5,90.0,10.0
100,0.05,8,0.1,"[0, 0, 1]",1,100.0,0.0
100,0.05,8,0.1,"[0, 0, 1]",2,100.0,0.0
100,0.05,8,0.1,"[0, 0, 1]",3,100.0,0.0
100,0.05,8,0.1,"[0, 0, 1]",4,100.0,0.0
100,0.05,8,0.1,"[0, 0, 1]",5,100.0,0.0
100,0.05,8,0.2,"[1, 0, 0]",1,100.0,0.0
100,0.05,8,0.2,"[1, 0, 0]",2,100.0,0.0
100,0.05,8,0.2,"[1, 0, 0]",3,100.0,0.0
100,0.05,8,0.2,"[1, 0, 0]",4,100.0,0.0
100,0.05,8,0.2,"[1, 0, 0]",5,100.0,0.0
100,0.05,8,0.2,"[0, 1, 0]",1,92.0,8.0
100,0.05,8,0.2,"[0, 1, 0]",2,89.0,11.0
100,0.05,8,0.2,"[0, 1, 0]",3,90.0,10.0
100,0.05,8,0.2,"[0, 1, 0]",4,85.0,15.0
100,0.05,8,0.2,"[0, 1, 0]",5,92.0,8.0
100,0.05,8,0.2,"[0, 0, 1]",1,100.0,0.0
100,0.05,8,0.2,"[0, 0, 1]",2,100.0,0.0
100,0.05,8,0.2,"[0, 0, 1]",3,100.0,0.0
100,0.05,8,0.2,"[0, 0, 1]",4,100.0,0.0
100,0.05,8,0.2,"[0, 0, 1]",5,100.0,0.0
100,0.05,8,0.3,"[1, 0, 0]",1,100.0,0.0
100,0.05,8,0.3,"[1, 0, 0]",2,100.0,0.0
